date,tavg,tmin,tmax,prcp,snow,wspd
2/15/2019,48.38,39.92,62.96,0,0,8.699196691
2/16/2019,44.06,31.1,48.92,0,0,13.67016623
2/17/2019,31.64,22.1,35.96,0.511811024,0,7.456454307
2/18/2019,36.68,26.24,44.06,0.905511811,0,11.80605265
2/19/2019,28.94,23.18,37.04,0,0,11.18468146
2/20/2019,28.94,26.24,33.08,8.503937008,0,6.213711922
2/21/2019,38.12,32,51.98,1.181102362,11.81102362,10.56331027
2/22/2019,42.98,35.96,44.96,0,0,11.80605265
2/23/2019,36.32,31.1,39.92,0.196850394,0,6.835083115
2/24/2019,41,37.04,46.94,8.11023622,0,14.29153742
2/25/2019,41.18,28.22,42.98,0,0,27.96170365
2/26/2019,31.46,25.16,39.92,0,0,17.39839338
2/27/2019,27.14,24.26,31.1,0,0,8.077825499
2/28/2019,31.82,27.14,37.94,0.196850394,0,11.18468146
3/1/2019,30.92,25.16,35.96,0.511811024,11.81102362,8.077825499
3/2/2019,34.16,30.2,41,5.118110236,39.37007874,9.941939076
3/3/2019,37.94,32,42.08,6.614173228,11.81102362,6.213711922
3/4/2019,34.52,29.12,39.02,2.283464567,39.37007874,13.04879504
3/5/2019,27.5,21.2,31.1,0,0,11.80605265
3/6/2019,23.54,18.14,27.14,0,0,14.29153742
3/7/2019,23.72,15.26,32,0,0,9.941939076
3/8/2019,29.48,20.12,39.02,0,0,4.970969538
3/9/2019,39.02,33.08,48.92,0,0,5.59234073
3/10/2019,39.2,35.96,42.08,7.716535433,0,9.320567884
3/11/2019,45.86,39.02,55.04,0,0,14.91290861
3/12/2019,41,33.98,44.96,0,0,14.29153742
3/13/2019,37.76,28.22,46.94,0,0,4.970969538
3/14/2019,46.04,42.08,53.96,0,0,5.59234073
3/15/2019,59.18,44.96,77,5.196850394,0,13.04879504
3/16/2019,52.16,37.04,55.94,0,0,17.39839338
3/17/2019,39.02,30.2,46.04,0,0,9.941939076
3/18/2019,37.94,30.2,46.94,0,0,5.59234073
3/19/2019,41,29.12,51.08,0,0,6.213711922
3/20/2019,42.44,33.98,51.98,0,0,6.213711922
3/21/2019,45.32,42.08,48.02,10,0,9.320567884
3/22/2019,44.42,37.94,50,4.291338583,0,20.50524934
3/23/2019,41.36,33.98,50,0,0,20.50524934
3/24/2019,46.4,31.1,62.06,0,0,10.56331027
3/25/2019,51.62,42.08,53.96,0,0,9.941939076
3/26/2019,42.08,32,50,0,0,14.29153742
3/27/2019,38.84,30.2,46.04,0,0,7.456454307
3/28/2019,41.36,32,51.98,0,0,6.213711922
3/29/2019,50.9,46.04,57.92,0,0,6.213711922
3/30/2019,57.56,50,71.06,0,0,8.699196691
3/31/2019,55.94,39.02,64.94,0.31496063,0,14.29153742
4/1/2019,40.28,32,48.02,0,0,15.53427981
4/2/2019,42.98,35.06,50,0,0,7.456454307
4/3/2019,50.72,39.92,66.92,0,0,18.64113577
4/4/2019,52.52,41,62.06,0,0,13.67016623
4/5/2019,42.8,39.02,42.98,1.692913386,0,8.699196691
4/6/2019,48.74,39.02,69.08,0,0,8.077825499
4/7/2019,56.66,46.04,62.96,0,0,5.59234073
4/8/2019,63.14,51.08,80.06,2.598425197,0,10.56331027
4/9/2019,48.56,44.96,51.98,0.196850394,0,6.213711922
4/10/2019,52.16,44.06,60.98,0,0,13.04879504
4/11/2019,45.32,37.94,51.98,0,0,7.456454307
4/12/2019,52.88,46.04,69.98,5.708661417,0,7.456454307
4/13/2019,66.02,60.98,78.98,1.692913386,0,11.18468146
4/14/2019,65.3,55.94,71.96,0.196850394,0,5.59234073
4/15/2019,59.72,46.04,69.98,10,0,19.26250696
4/16/2019,51.98,37.04,66.92,0,0,15.53427981
4/17/2019,54.32,48.92,60.08,0,0,8.077825499
4/18/2019,53.96,51.08,64.04,0,0,8.077825499
4/19/2019,68.18,62.96,80.06,0.708661417,0,16.155651
4/20/2019,64.94,53.06,69.08,5.118110236,0,9.941939076
4/21/2019,57.02,51.98,64.04,0,0,7.456454307
4/22/2019,58.46,50,64.94,0.905511811,0,9.941939076
4/23/2019,64.04,55.94,78.08,0.118110236,0,7.456454307
4/24/2019,66.92,55.04,71.06,0,0,11.80605265
4/25/2019,56.66,46.04,62.96,0.196850394,0,6.213711922
4/26/2019,55.94,51.98,62.06,8.11023622,0,9.320567884
4/27/2019,56.48,46.94,62.96,0.196850394,0,19.26250696
4/28/2019,51.44,44.96,55.94,0,0,9.320567884
4/29/2019,48.92,37.04,59,0.118110236,0,8.077825499
4/30/2019,53.6,48.92,64.04,0.196850394,0,4.970969538
5/1/2019,54.14,50,55.04,0.118110236,0,6.213711922
5/2/2019,58.1,51.08,78.08,1.417322835,0,6.213711922
5/3/2019,53.42,50,57.02,0.118110236,0,4.349598346
5/4/2019,58.64,53.96,69.98,0.708661417,0,4.349598346
5/5/2019,55.76,51.98,57.92,15.31496063,0,9.941939076
5/6/2019,58.28,51.98,71.96,0,0,8.077825499
5/7/2019,61.88,53.96,75.02,1.811023622,0,6.835083115
5/8/2019,62.6,55.94,71.06,0,0,7.456454307
5/9/2019,57.2,55.04,59,0,0,9.941939076
5/10/2019,62.96,55.04,78.98,0.31496063,0,8.699196691
5/11/2019,65.48,57.02,71.06,0.31496063,0,9.320567884
5/12/2019,53.24,44.06,59,14.80314961,0,13.04879504
5/13/2019,46.22,42.98,50,8.385826772,0,8.699196691
5/14/2019,48.02,44.06,51.98,2.795275591,0,6.213711922
5/15/2019,55.76,44.96,71.96,0.118110236,0,10.56331027
5/16/2019,64.22,51.98,75.02,0.393700787,0,6.213711922
5/17/2019,68.36,55.94,80.06,0.196850394,0,10.56331027
5/18/2019,68.54,57.92,78.08,0,0,8.077825499
5/19/2019,67.82,59,84.02,0.590551181,0,8.699196691
5/20/2019,77.54,68,89.06,0,0,14.29153742
5/21/2019,68.36,57.92,73.94,0,0,17.39839338
5/22/2019,65.66,55.04,77,0,0,8.077825499
5/23/2019,65.12,55.94,75.02,5.118110236,0,9.320567884
5/24/2019,70.88,60.08,78.08,0,0,17.39839338
5/25/2019,64.22,57.02,69.98,0,0,9.941939076
5/26/2019,71.42,60.98,89.96,2.007874016,0,10.56331027
5/27/2019,73.76,64.04,82.04,0,0,8.699196691
5/28/2019,68.72,62.96,75.92,7.716535433,0,5.59234073
5/29/2019,68.18,57.92,75.02,5.787401575,0,7.456454307
5/30/2019,61.16,57.92,68,5.196850394,0,5.59234073
5/31/2019,71.24,62.96,82.94,0,0,8.077825499
6/1/2019,71.78,62.96,78.98,0,0,5.59234073
6/2/2019,73.22,64.04,82.94,3.897637795,0,8.699196691
6/3/2019,66.56,57.02,73.04,0,0,13.04879504
6/4/2019,63.68,51.98,73.94,0,0,9.320567884
6/5/2019,71.42,62.96,84.02,0,0,12.42742384
6/6/2019,77.54,69.98,87.08,1.299212598,0,10.56331027
6/7/2019,73.94,64.94,80.96,0,0,5.59234073
6/8/2019,71.42,62.96,80.96,0,0,8.077825499
6/9/2019,68.54,57.92,77,0,0,9.941939076
6/10/2019,65.12,60.08,69.08,7.913385827,0,7.456454307
6/11/2019,71.24,64.94,80.06,1.811023622,0,13.67016623
6/12/2019,68.18,57.92,73.94,0,0,8.699196691
6/13/2019,64.04,57.02,68,6.496062992,0,9.320567884
6/14/2019,66.02,59,77,0,0,13.67016623
6/15/2019,71.06,55.94,84.02,0,0,11.80605265
6/16/2019,75.38,68,84.02,0,0,9.941939076
6/17/2019,73.76,69.08,77,0.118110236,0,4.349598346
6/18/2019,71.42,68,75.92,12.28346457,0,3.728227153
6/19/2019,69.26,66.92,71.06,1.299212598,0,5.59234073
6/20/2019,70.34,66.02,80.96,7.598425197,0,5.59234073
6/21/2019,73.4,66.02,80.96,6.692913386,0,13.04879504
6/22/2019,73.22,62.06,82.94,0,0,14.91290861
6/23/2019,75.2,60.98,87.08,0,0,10.56331027
6/24/2019,77.72,62.06,87.08,0,0,5.59234073
6/25/2019,78.26,71.06,87.98,7.401574803,0,7.456454307
6/26/2019,81.68,69.98,91.04,0,0,8.699196691
6/27/2019,83.12,71.06,91.04,0,0,6.835083115
6/28/2019,82.76,71.06,89.96,0,0,6.213711922
6/29/2019,81.14,71.06,93.02,3.188976378,0,10.56331027
6/30/2019,77.72,69.98,87.08,0,0,16.155651
7/1/2019,76.28,66.02,87.98,0,0,9.941939076
7/2/2019,80.06,66.92,89.96,0,0,8.699196691
7/3/2019,82.04,77,87.08,0,0,4.349598346
7/4/2019,81.68,73.94,89.06,0,0,5.59234073
7/5/2019,77.72,73.94,82.94,0,0,6.213711922
7/6/2019,81.5,77,91.94,0.31496063,0,8.077825499
7/7/2019,79.16,71.96,87.08,0,0,9.320567884
7/8/2019,73.94,69.08,80.06,0.31496063,0,4.349598346
7/9/2019,78.44,66.92,91.04,0,0,7.456454307
7/10/2019,82.94,71.96,91.94,0,0,8.077825499
7/11/2019,79.88,71.96,86,14.80314961,0,8.077825499
7/12/2019,78.98,71.06,89.96,0,0,11.18468146
7/13/2019,79.7,71.06,89.06,0,0,8.699196691
7/14/2019,82.94,71.96,91.94,0,0,11.18468146
7/15/2019,80.06,69.98,89.06,0,0,8.699196691
7/16/2019,82.76,71.96,93.02,0,0,8.699196691
7/17/2019,87.08,73.94,96.98,9.606299213,0,8.699196691
7/18/2019,77.72,71.96,84.02,3.307086614,0,6.835083115
7/19/2019,80.06,71.96,95,0,0,8.699196691
7/20/2019,90.14,80.06,98.06,0,0,10.56331027
7/21/2019,90.86,80.06,98.96,0,0,11.80605265
7/22/2019,83.12,73.04,89.06,17.79527559,0,6.835083115
7/23/2019,72.68,66.92,75.92,5.984251969,0,9.320567884
7/24/2019,75.02,68,86,0.118110236,0,6.835083115
7/25/2019,78.26,69.08,87.08,0,0,6.835083115
7/26/2019,78.08,66.92,87.08,0,0,5.59234073
7/27/2019,79.34,71.06,87.98,0,0,6.213711922
7/28/2019,80.78,71.06,91.94,0,0,9.320567884
7/29/2019,83.48,71.96,93.92,0,0,7.456454307
7/30/2019,85.64,75.02,95,0,0,8.699196691
7/31/2019,80.42,69.98,89.06,15.98425197,0,4.970969538
8/1/2019,77.9,69.98,89.06,0,0,6.213711922
8/2/2019,79.16,73.04,84.92,0,0,6.213711922
8/3/2019,78.62,71.06,84.92,2.283464567,0,6.213711922
8/4/2019,78.98,69.98,91.04,5,0,6.213711922
8/5/2019,74.84,69.08,80.96,0,0,6.835083115
8/6/2019,76.28,71.96,82.04,3.11023622,0,6.213711922
8/7/2019,76.1,69.08,84.02,15.39370079,0,6.835083115
8/8/2019,75.38,68,87.08,0,0,8.077825499
8/9/2019,75.38,66.92,86,0,0,8.077825499
8/10/2019,75.92,64.94,84.02,0,0,11.18468146
8/11/2019,73.76,62.96,82.04,0,0,8.077825499
8/12/2019,76.64,64.04,87.98,0,0,7.456454307
8/13/2019,77.72,73.04,80.96,0,0,7.456454307
8/14/2019,76.82,71.96,84.02,16.88976378,0,4.349598346
8/15/2019,76.46,71.96,82.94,0,0,6.835083115
8/16/2019,74.84,69.98,82.94,0,0,5.59234073
8/17/2019,79.16,75.02,87.98,0,0,5.59234073
8/18/2019,80.96,73.94,89.96,0,0,6.213711922
8/19/2019,80.42,73.04,93.92,0,0,7.456454307
8/20/2019,80.96,73.94,87.08,0,0,6.835083115
8/21/2019,80.96,73.94,89.06,5.118110236,0,7.456454307
8/22/2019,81.68,71.06,91.94,11.2992126,0,8.699196691
8/23/2019,72.14,64.94,75.02,0.118110236,0,7.456454307
8/24/2019,70.34,62.96,78.08,0,0,10.56331027
8/25/2019,70.34,62.06,77,0,0,11.80605265
8/26/2019,67.28,59,75.02,0,0,9.320567884
8/27/2019,68.36,60.08,73.94,0,0,6.213711922
8/28/2019,71.24,66.92,77,0.196850394,0,5.59234073
8/29/2019,74.84,66.02,84.02,0,0,10.56331027
8/30/2019,75.02,60.98,89.06,0,0,10.56331027
8/31/2019,76.64,66.92,82.94,0,0,7.456454307
9/1/2019,71.06,62.06,77,0,0,9.320567884
9/2/2019,72.32,69.98,77,11.88976378,0,6.213711922
9/3/2019,73.94,66.02,82.04,0,0,6.835083115
9/4/2019,75.92,66.92,89.96,0,0,10.56331027
9/5/2019,72.14,64.04,75.02,0,0,7.456454307
9/6/2019,65.12,59,68,3.188976378,0,14.29153742
9/7/2019,66.02,57.02,78.98,0,0,11.18468146
9/8/2019,70.16,59,80.06,0,0,6.835083115
9/9/2019,71.42,64.04,78.08,0,0,8.077825499
9/10/2019,72.14,68,78.08,0,0,6.213711922
9/11/2019,76.64,68,91.04,0,0,11.80605265
9/12/2019,78.26,62.96,80.96,0.393700787,0,11.18468146
9/13/2019,64.76,57.02,71.06,0,0,10.56331027
9/14/2019,69.62,64.94,77,0,0,7.456454307
9/15/2019,75.56,66.92,84.02,0,0,6.835083115
9/16/2019,73.58,66.92,80.06,0,0,3.728227153
9/17/2019,70.52,59,78.98,0,0,9.941939076
9/18/2019,64.04,55.94,71.06,0,0,9.320567884
9/19/2019,60.98,48.92,71.96,0,0,6.835083115
9/20/2019,64.04,50,80.06,0,0,7.456454307
9/21/2019,70.88,55.04,86,0,0,3.728227153
9/22/2019,73.76,60.08,89.06,0,0,7.456454307
9/23/2019,79.34,69.98,93.02,0.511811024,0,11.18468146
9/24/2019,74.12,62.96,78.98,0,0,11.80605265
9/25/2019,69.08,57.92,80.96,0,0,6.835083115
9/26/2019,69.44,59,86,0,0,8.699196691
9/27/2019,66.92,57.92,78.98,0,0,5.59234073
9/28/2019,71.24,60.08,86,0,0,7.456454307
9/29/2019,75.92,64.04,80.96,0,0,11.18468146
9/30/2019,65.3,60.98,69.98,0,0,9.320567884
10/1/2019,70.34,62.96,84.02,0,0,11.18468146
10/2/2019,79.88,66.92,96.08,5.787401575,0,13.67016623
10/3/2019,60.08,55.04,66.92,4.881889764,0,9.941939076
10/4/2019,60.62,48.92,68,0,0,14.29153742
10/5/2019,51.98,42.98,60.08,0,0,8.077825499
10/6/2019,63.32,59,71.06,0,0,8.699196691
10/7/2019,72.68,59,80.06,2.913385827,0,12.42742384
10/8/2019,60.98,57.92,64.94,0.31496063,0,13.04879504
10/9/2019,57.02,51.98,59,2.598425197,0,15.53427981
10/10/2019,59.9,53.06,73.04,0,0,17.39839338
10/11/2019,60.44,53.96,64.94,0,0,16.155651
10/12/2019,60.44,55.04,69.98,0,0,7.456454307
10/13/2019,59.54,51.98,66.92,0,0,6.213711922
10/14/2019,64.04,57.92,75.02,0,0,7.456454307
10/15/2019,59.36,51.08,66.02,0,0,5.59234073
10/16/2019,59.54,50,66.02,21.2992126,0,11.80605265
10/17/2019,55.76,51.08,60.08,0,0,22.36936292
10/18/2019,54.5,46.94,60.98,0,0,14.29153742
10/19/2019,50.9,39.92,62.96,0,0,4.970969538
10/20/2019,51.98,44.06,57.92,6.614173228,0,3.728227153
10/21/2019,57.02,48.92,69.08,0,0,5.59234073
10/22/2019,58.64,53.06,64.04,5.118110236,0,8.699196691
10/23/2019,61.88,50,68,0.118110236,0,9.941939076
10/24/2019,56.84,44.96,69.08,0,0,5.59234073
10/25/2019,56.48,46.04,66.92,0,0,4.970969538
10/26/2019,58.28,50,62.96,0.118110236,0,6.213711922
10/27/2019,61.16,57.02,69.98,13.81889764,0,9.941939076
10/28/2019,60.26,55.04,62.96,0.118110236,0,6.835083115
10/29/2019,57.38,55.04,60.08,1.614173228,0,6.213711922
10/30/2019,60.26,57.92,64.94,1.496062992,0,5.59234073
10/31/2019,66.74,62.06,73.94,5.905511811,0,11.80605265
11/1/2019,56.66,42.98,62.06,0.196850394,0,14.29153742
11/2/2019,45.68,35.96,53.06,0,0,6.213711922
11/3/2019,47.12,35.96,55.04,0,0,9.941939076
11/4/2019,46.76,35.06,57.02,0,0,6.835083115
11/5/2019,53.78,44.96,60.98,0,0,5.59234073
11/6/2019,51.08,42.08,55.94,0,0,8.077825499
11/7/2019,49.64,39.92,59,0.787401575,0,9.941939076
11/8/2019,39.2,29.12,41,0,0,15.53427981
11/9/2019,33.08,25.16,41,0,0,4.970969538
11/10/2019,41.36,33.08,53.06,0,0,6.213711922
11/11/2019,50.54,42.08,60.98,0,0,3.106855961
11/12/2019,45.32,25.16,55.04,0.31496063,0,14.29153742
11/13/2019,28.22,22.1,35.06,0,0,12.42742384
11/14/2019,33.08,24.26,46.04,0,0,6.835083115
11/15/2019,41,28.22,51.98,0,0,8.699196691
11/16/2019,39.38,29.12,42.98,0,0,14.91290861
11/17/2019,34.7,28.22,42.98,0,0,16.155651
11/18/2019,39.38,37.04,42.98,3.503937008,0,10.56331027
11/19/2019,43.88,41,50,1.88976378,0,7.456454307
11/20/2019,43.88,39.92,51.08,0,0,13.67016623
11/21/2019,45.68,39.02,55.04,0,0,8.699196691
11/22/2019,49.1,37.94,53.06,0.708661417,0,13.67016623
11/23/2019,39.56,30.2,46.04,0.31496063,0,5.59234073
11/24/2019,41.54,37.94,44.96,7.086614173,0,13.67016623
11/25/2019,44.06,35.06,53.96,0,0,6.835083115
11/26/2019,47.84,35.96,62.06,0,0,4.970969538
11/27/2019,52.16,44.06,60.08,0.118110236,0,8.699196691
11/28/2019,50.18,37.04,53.06,0,0,19.88387815
11/29/2019,36.68,30.2,42.08,0,0,13.67016623
11/30/2019,37.58,30.2,46.04,0,0,8.699196691
12/1/2019,32.72,28.22,37.04,6.88976378,0,13.67016623
12/2/2019,35.42,32,37.04,3.188976378,0,15.53427981
12/3/2019,33.98,31.1,37.94,0.118110236,11.81102362,13.04879504
12/4/2019,34.88,30.2,39.02,0,0,9.941939076
12/5/2019,38.84,35.06,44.06,0,0,15.53427981
12/6/2019,40.1,32,50,0,0,11.80605265
12/7/2019,37.76,27.14,39.92,0,0,11.80605265
12/8/2019,32.72,23.18,42.08,0,0,4.970969538
12/9/2019,43.52,39.02,55.04,14.88188976,0,8.077825499
12/10/2019,55.58,39.92,57.92,0.984251969,0,12.42742384
12/11/2019,38.3,31.1,39.92,1.614173228,0,10.56331027
12/12/2019,31.46,26.24,35.96,0,0,6.835083115
12/13/2019,36.32,30.2,48.92,7.716535433,0,8.077825499
12/14/2019,50.18,44.06,57.02,7.204724409,0,12.42742384
12/15/2019,45.14,37.04,48.92,0,0,17.39839338
12/16/2019,35.96,33.08,37.04,1.496062992,0,4.970969538
12/17/2019,33.8,33.08,35.96,10.31496063,0,11.18468146
12/18/2019,33.44,20.12,37.04,0.787401575,0,15.53427981
12/19/2019,21.56,16.16,27.14,0,11.81102362,14.91290861
12/20/2019,26.06,21.2,33.98,0,0,9.320567884
12/21/2019,26.96,19.22,35.06,0,0,4.970969538
12/22/2019,33.44,22.1,48.02,0,0,8.077825499
12/23/2019,42.62,31.1,57.02,0,0,8.699196691
12/24/2019,43.52,31.1,50,0,0,10.56331027
12/25/2019,35.96,27.14,48.02,0,0,3.728227153
12/26/2019,37.58,31.1,46.94,0,0,7.456454307
12/27/2019,48.74,44.96,53.96,0,0,8.077825499
12/28/2019,46.94,37.94,53.06,0,0,6.835083115
12/29/2019,41.72,35.06,44.96,3.188976378,0,4.970969538
12/30/2019,41.72,37.04,42.98,6.496062992,0,13.67016623
12/31/2019,40.28,37.94,46.04,0,0,10.56331027
